track_name,track_id,artist_name,album_name,release_date,artist_genre,popularity,Duration (ms),Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
this is how you fall in love,1aEsTgCsv8nOjEgyEoRCpS,"Jeremy Zucker, Chelsea Cutler",brent ii,2021-02-05,"['alt z', 'electropop', 'pop']",75,174586,0.732,0.441,0.202,2.6e-05,7,0.126,-12.499,1,0.0381,77.971,4,0.269
I GUESS I'M IN LOVE,1is8gU4RVcN4J8xItxWoOY,Clinton Kane,I GUESS I'M IN LOVE,2021-08-20,"['alt z', 'gen z singer-songwriter']",75,204093,0.877,0.422,0.34,1.77e-05,0,0.149,-6.577,1,0.0351,77.213,4,0.223
All Out Of Fight,0ZtWVho1KKMD9w55XYoDPl,P!nk,TRUSTFALL (Tour Deluxe Edition),2023-11-30,"['dance pop', 'pop']",75,212306,0.617,0.42,0.359,0.0,5,0.101,-6.932,1,0.0456,143.277,4,0.279
In The Kitchen,2VFetGqLYq0Pc8ZtRYCaeL,Reneé Rapp,Everything To Everyone,2022-11-11,"['alt z', 'singer-songwriter pop']",75,227749,0.833,0.364,0.294,0.0,0,0.264,-6.578,0,0.0504,79.477,3,0.125
Before You Go,7ce20yLkzuXXLUhzIDoZih,Lewis Capaldi,Before You Go,2019-11-19,"['pop', 'uk pop']",75,215106,0.604,0.459,0.575,0.0,3,0.0885,-4.858,1,0.0573,111.881,4,0.183
Pray,7MOCaEUbfGyq1K96umNVwJ,Jessie Murph,drowning,2023-02-10,"['modern country pop', 'singer-songwriter pop']",75,146266,0.726,0.588,0.39,1.26e-05,8,0.0965,-7.753,1,0.0578,96.571,4,0.206
Let Somebody Go,4cGqn0E8JCSY9gQllQj4Mf,"Coldplay, Selena Gomez",Music Of The Spheres,2021-10-15,"['permanent wave', 'pop']",75,241595,0.193,0.592,0.342,0.00245,0,0.11,-8.93,1,0.0339,130.953,4,0.155
Lose Control,6usohdchdzW9oML7VC4Uhk,Teddy Swims,Lose Control,2023-06-23,[],90,210688,0.199,0.561,0.604,1.9e-05,9,0.104,-4.409,1,0.0337,159.92,3,0.242
Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,"The Weeknd, Ariana Grande",Save Your Tears (Remix),2021-04-23,"['canadian contemporary r&b', 'canadian pop', 'pop']",84,191013,0.0215,0.65,0.825,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,4,0.593
Calm Down (with Selena Gomez),0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),2022-08-25,"['afrobeats', 'nigerian pop']",89,239317,0.382,0.801,0.806,0.000669,11,0.114,-5.206,1,0.0381,106.999,4,0.802
Only Love Can Hurt Like This,62ke5zFUJN6RvtXZgVH0F8,Paloma Faith,A Perfect Contradiction (Outsiders' Expanded Edition),2014-03-10,"['british soul', 'talent show', 'uk pop']",84,232893,0.0958,0.566,0.885,9.97e-05,8,0.334,-4.528,1,0.0818,90.99,4,0.304
Lost on You,2NttzQ2kuVFFmEa8q4rsbu,LP,Lost On You,2017-05-05,"['la pop', ""women's music""]",79,267461,0.102,0.433,0.725,0.0,5,0.0979,-6.326,0,0.0358,173.993,4,0.669
I NEED U - Spotify Singles,3MOa6IKagO2lT9n0sI8fZQ,ENHYPEN,I NEED U - Spotify Singles,2024-02-16,"['anime', 'k-pop boy group']",73,181722,0.12,0.635,0.683,0.0,5,0.347,-4.422,0,0.0423,164.015,4,0.819
"One Of The Girls (with JENNIE, Lily Rose Depp)",7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp",The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,"['canadian contemporary r&b', 'canadian pop', 'pop']",98,244684,0.0545,0.522,0.641,0.0,8,0.162,-6.287,1,0.0318,87.51,4,0.202
Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),6WzRpISELf3YglGAh7TXcG,"The Weeknd, Playboi Carti, Madonna",Popular (Music from the HBO Original Series),2023-06-02,"['canadian contemporary r&b', 'canadian pop', 'pop']",95,215466,0.0569,0.855,0.678,3.69e-05,1,0.412,-6.276,1,0.189,99.029,4,0.852
Paint The Town Red,2IGMVunIBsBLtEQyoI1Mu7,Doja Cat,Paint The Town Red,2023-08-04,"['dance pop', 'pop']",93,231750,0.269,0.868,0.538,3.34e-06,5,0.0901,-8.603,1,0.174,99.968,4,0.732
Dance The Night - From Barbie The Album,1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,Dance The Night (From Barbie The Album),2023-05-25,"['dance pop', 'pop', 'uk pop']",93,176579,0.0207,0.671,0.845,0.0,11,0.329,-4.93,0,0.048,110.056,4,0.775
Anti-Hero,0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Midnights,2022-10-21,['pop'],93,200690,0.13,0.637,0.643,1.8e-06,4,0.142,-6.571,1,0.0519,97.008,4,0.533
See You Again (feat. Kali Uchis),7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",Flower Boy,2017-07-21,"['hip hop', 'rap']",92,180386,0.371,0.558,0.559,7.49e-06,6,0.109,-9.222,1,0.0959,78.558,4,0.62
Another Love,3JvKfv6T31zO0ini8iNItO,Tom Odell,Long Way Down (Deluxe),2013-06-24,['chill pop'],92,244360,0.695,0.445,0.537,1.65e-05,4,0.0944,-8.532,0,0.04,122.769,4,0.131
I Ain't Worried,4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022-05-13,"['piano rock', 'pop']",92,148485,0.0826,0.704,0.797,0.000745,0,0.0546,-5.927,1,0.0475,139.994,4,0.825
Nonsense,6dgUya35uo964z7GZXM07g,Sabrina Carpenter,emails i can't send,2022-07-15,['pop'],90,163648,0.0268,0.74,0.697,0.0,8,0.224,-4.912,1,0.034,138.992,4,0.732
Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Fine Line,2019-12-13,['pop'],89,174000,0.122,0.548,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,4,0.557
There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,Illuminate (Deluxe),2017-04-20,"['canadian pop', 'pop', 'viral pop']",89,199440,0.38,0.866,0.813,0.0,11,0.0779,-4.063,0,0.0554,121.998,4,0.969
Something Just Like This,6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Memories...Do Not Open,2017-04-07,['pop'],89,247160,0.0498,0.617,0.635,1.44e-05,11,0.164,-6.769,0,0.0317,103.019,4,0.446
Seven (feat. Latto),7x9aauaA9cu6tyfpHnqDLo,"Jung Kook, Latto",Seven (feat. Latto),2023-07-14,['k-pop'],89,184400,0.311,0.802,0.832,0.0,11,0.0815,-4.107,1,0.0434,124.997,4,0.89
we fell in love in october,6IPwKM3fUUzlElbvKw2sKl,girl in red,we fell in love in october / October Passed Me By,2018-11-21,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",89,184153,0.113,0.566,0.366,0.181,7,0.155,-12.808,1,0.028,129.96,4,0.237
(It Goes Like) Nanana - Edit,23RoR84KodL5HWvUTneQ1w,Peggy Gou,(It Goes Like) Nanana [Edit],2023-06-15,"['electra', 'float house']",88,231545,0.12,0.671,0.876,0.188,7,0.0823,-5.681,0,0.0352,129.998,4,0.964
Angels Like You,1daDRI9ahBonbWD8YcxOIB,Miley Cyrus,Plastic Hearts,2020-11-27,['pop'],88,196453,0.0981,0.672,0.642,0.0,5,0.1,-4.035,1,0.0313,121.981,4,0.494
Love On The Brain,5oO3drDxtziYU2H1X23ZIp,Rihanna,ANTI (Deluxe),2016-01-28,"['barbadian pop', 'pop', 'urban contemporary']",88,224000,0.0717,0.509,0.637,1.08e-05,4,0.0789,-4.83,0,0.0471,172.006,3,0.378
Tattoo,1DmW5Ep6ywYwxc2HMT5BG6,Loreen,Tattoo,2023-02-25,['europop'],88,183374,0.243,0.545,0.779,1.66e-06,3,0.123,-6.235,0,0.0751,150.002,4,0.303
SNAP,76OGwb5RA9h4FxQPT33ekc,Rosa Linn,SNAP,2022-03-19,['alt z'],87,179551,0.107,0.565,0.636,9.9e-06,0,0.447,-8.198,1,0.0638,170.01,4,0.525
Atlantis,1Fid2jjqsHViMX6xNH70hE,Seafret,Tell Me It's Real (Expanded Edition),2016-01-29,['folk-pop'],87,229173,0.0529,0.4,0.479,2.14e-06,8,0.115,-7.989,0,0.0308,166.159,4,0.213
Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,"Post Malone, Swae Lee",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,"['dfw rap', 'melodic rap', 'pop', 'rap']",86,158040,0.556,0.76,0.479,0.0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913
We Found Love,6qn9YLKt13AGvpq9jfO8py,"Rihanna, Calvin Harris",Talk That Talk,2011-11-18,"['barbadian pop', 'pop', 'urban contemporary']",88,215226,0.025,0.734,0.766,0.00138,1,0.108,-4.485,1,0.0383,127.986,4,0.6
3D (feat. Jack Harlow),6ehWdR7cGDXnT7aKEASJxE,"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),2023-09-29,['k-pop'],86,201812,0.0322,0.853,0.824,0.0,1,0.0859,-3.287,1,0.103,108.044,4,0.888
Cold Heart - PNAU Remix,6zSpb8dQRaw0M1dK8PBwQz,"Elton John, Dua Lipa, PNAU",Cold Heart (PNAU Remix),2021-08-13,"['glam rock', 'mellow gold', 'piano rock', 'rock']",86,202735,0.034,0.796,0.798,4.19e-05,1,0.0952,-6.312,1,0.0317,116.032,4,0.942
Desire (with Sam Smith),22dUzMFttcR3uU17NcOAIv,"Calvin Harris, Sam Smith",Desire (with Sam Smith),2023-07-28,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",86,179161,0.0311,0.587,0.924,0.0171,11,0.23,-5.433,0,0.0457,140.009,4,0.509
Made You Look,0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,Takin' It Back,2022-10-21,"['hip pop', 'pop']",85,134256,0.345,0.838,0.525,1.92e-06,10,0.0771,-3.562,1,0.0665,144.981,4,0.884
Blank Space (Taylor's Version),45wMBGri1PORPjM9PwFfrS,Taylor Swift,1989 (Taylor's Version),2023-10-26,['pop'],85,231833,0.0976,0.737,0.725,0.0,0,0.174,-5.417,1,0.0641,96.012,4,0.755
Moonlight,2i2gDpKKWjvnRTOZRhaPh2,Kali Uchis,Moonlight,2023-02-24,['colombian pop'],85,187557,0.511,0.639,0.723,0.0,7,0.167,-6.462,0,0.0532,136.872,4,0.878
Single Soon,6iF4RgIjDvDqyW13PezSj3,Selena Gomez,Single Soon,2023-08-25,"['pop', 'post-teen pop']",85,171655,0.00863,0.61,0.571,0.0,2,0.131,-5.649,1,0.0782,105.01,4,0.747
Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),2022-09-22,"['pop', 'uk pop']",84,156943,0.013,0.714,0.472,4.51e-06,2,0.266,-7.375,1,0.0864,131.121,4,0.238
Cupid's Chokehold / Breakfast in America,2Lhdl74nwwVGOE2Gv35QuK,Gym Class Heroes,The Papercut Chronicles,2005-02-22,"['dance pop', 'pop rap']",84,243773,0.237,0.72,0.744,0.0,1,0.255,-6.938,0,0.12,78.953,4,0.619
We Are The People,3zEN0ii6s4DHHBpnTp3RP7,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),2008-10-03,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']",84,267373,0.0801,0.675,0.781,0.0143,4,0.422,-5.404,0,0.0306,122.989,4,0.534
